Year,Make,Transmission,Engine Cylinders,Turbocharger,Fuel Type,MPG,City Fuel Consumption,Highway Fuel Consumption
20,92,29,8,0,5,14,2822.58,3998.655
20,92,29,8,1,5,14,2822.58,3998.655
20,92,29,6,0,5,19,3763.44,5645.16
20,92,39,6,0,5,19,3763.44,5645.16
20,92,39,6,0,5,19,3763.44,5645.16
20,92,39,6,1,5,16,3293.01,5174.73
20,92,29,6,1,5,16,3057.795,4704.3
20,92,39,6,1,5,16,3057.795,4704.3
20,92,29,6,1,5,15,3057.795,4704.3
20,92,39,6,1,5,16,3057.795,4939.515
20,92,29,6,1,5,15,3057.795,4704.3
20,92,39,6,1,5,16,3057.795,4939.515
20,92,29,6,1,5,16,3057.795,4704.3
20,92,39,6,1,5,16,3057.795,4704.3
20,98,22,12,0,5,13,2587.365,3998.655
20,99,38,8,0,5,18,3528.225,5409.945
20,103,21,4,1,5,20,3998.655,6115.59
20,103,38,4,1,5,22,4469.085,6350.805
20,103,39,4,1,5,22,4233.87,6586.02
20,103,21,4,1,7,22,4469.085,6350.805
20,103,21,4,1,5,21,4233.87,6350.805
20,103,38,4,1,7,24,4704.3,7056.45
20,103,38,4,1,5,22,4469.085,6586.02
20,103,39,4,1,5,21,4233.87,5880.375
20,103,21,4,1,7,20,3998.655,6115.59
20,103,21,4,1,5,20,3998.655,5880.375
20,103,38,4,1,7,21,4233.87,6350.805
20,103,38,4,1,5,21,4233.87,6350.805
20,103,21,4,1,7,20,3998.655,6115.59
20,103,21,4,1,5,20,3998.655,6115.59
20,103,38,4,1,7,21,4233.87,6115.59
20,103,38,4,1,5,21,4233.87,6115.59
20,103,38,4,1,7,22,4233.87,6350.805
20,106,26,4,0,7,24,5174.73,6821.235
20,106,29,4,0,7,24,4704.3,7056.45
20,106,38,4,0,5,23,4704.3,6115.59
20,106,38,4,0,7,26,5409.945,7526.88
20,106,28,4,0,7,25,4939.515,7291.665
20,106,28,6,0,7,21,4233.87,6115.59
20,106,28,4,0,7,25,4939.515,7291.665
20,106,28,6,0,7,21,4233.87,6115.59
20,106,26,4,0,7,21,4469.085,5645.16
20,106,29,6,0,7,19,3998.655,5409.945
20,106,26,4,0,7,22,4469.085,6115.59
20,106,29,6,0,7,20,4233.87,5880.375
20,106,38,4,0,7,23,4939.515,6115.59
20,107,28,4,0,7,30,6350.805,7997.31
20,107,38,4,0,7,30,6350.805,7997.31
20,107,28,4,0,7,28,6115.59,7291.665
20,107,38,4,0,7,29,6350.805,7526.88
20,111,20,4,1,5,18,3763.44,4939.515
20,111,28,4,0,7,21,4469.085,5880.375
20,111,38,4,1,5,18,3763.44,5174.73
20,111,38,4,0,7,21,4469.085,5880.375
20,111,28,4,1,5,19,3998.655,4939.515
20,111,28,4,0,7,21,4469.085,5880.375
20,111,38,4,1,5,18,3763.44,5174.73
20,111,38,4,0,7,21,4469.085,5880.375
20,111,28,4,1,5,19,3998.655,5409.945
20,111,28,4,0,7,22,4469.085,6115.59
20,111,38,4,1,5,20,4233.87,5880.375
20,111,38,4,0,7,21,4233.87,6115.59
20,111,39,4,1,5,18,3763.44,5174.73
20,111,28,4,1,5,19,3998.655,5409.945
20,111,28,4,0,7,22,4469.085,6115.59
20,111,38,4,1,5,20,4233.87,5880.375
20,111,38,4,0,7,21,4233.87,6115.59
20,111,20,4,0,7,21,4233.87,5880.375
20,111,28,4,0,7,21,4469.085,5880.375
20,111,28,6,0,5,19,3998.655,5409.945
20,111,38,4,0,7,21,4469.085,5880.375
20,111,20,4,0,7,20,4233.87,5645.16
20,111,28,4,0,7,21,4469.085,5880.375
20,111,28,6,0,5,19,3998.655,5409.945
20,111,38,4,0,7,21,4469.085,5880.375
20,113,28,4,0,7,24,5174.73,6586.02
20,113,38,4,0,7,24,5174.73,6586.02
20,113,28,4,0,7,23,4939.515,6115.59
20,113,28,4,0,7,24,5174.73,6586.02
20,113,38,4,0,7,24,5174.73,6586.02
20,113,28,4,0,7,23,4939.515,6115.59
20,113,28,4,0,7,22,4704.3,6586.02
20,113,38,4,0,7,22,4704.3,6350.805
20,113,28,6,0,7,18,3998.655,4704.3
20,113,38,6,0,7,18,3998.655,4939.515
20,113,28,6,0,7,18,3998.655,4704.3
20,113,38,6,0,7,18,3998.655,4704.3
20,113,29,6,0,7,18,3763.44,4939.515
20,113,38,6,0,7,17,3528.225,4704.3
20,113,29,6,0,7,17,3528.225,4704.3
20,113,38,6,0,7,17,3528.225,4704.3
20,113,28,4,0,7,26,5409.945,7291.665
20,113,38,4,0,7,27,5409.945,7526.88
20,113,28,6,0,7,20,3998.655,5880.375
20,113,28,6,0,7,18,3998.655,4704.3
20,113,38,6,0,7,18,3998.655,4939.515
20,113,28,6,0,7,18,3998.655,4704.3
20,113,38,6,0,7,18,3998.655,4704.3
20,117,28,6,0,7,18,3763.44,4704.3
20,117,29,8,0,7,16,3528.225,4233.87
20,117,28,6,0,7,17,3528.225,4469.085
20,117,29,8,0,7,15,3293.01,3998.655
20,117,28,6,0,7,22,4469.085,6350.805
20,117,28,4,0,7,24,4704.3,6821.235
20,117,29,6,0,7,21,4233.87,6350.805
20,117,29,6,0,7,21,4233.87,6350.805
20,117,38,4,0,7,24,4939.515,7056.45
20,117,21,6,0,7,21,4233.87,6350.805
20,117,28,4,0,7,24,4704.3,6821.235
20,117,38,4,0,7,24,4939.515,7056.45
20,117,21,6,0,7,21,4233.87,6350.805
20,117,20,4,0,5,24,5174.73,6586.02
20,117,28,4,0,7,28,5880.375,7762.095
20,117,38,4,0,7,26,5409.945,7056.45
20,117,39,4,0,5,25,4939.515,7056.45
20,117,28,4,0,7,28,5880.375,7997.31
20,117,38,4,0,7,31,6586.02,8467.74
20,117,28,4,0,7,31,6586.02,8467.74
20,117,28,4,0,7,22,4469.085,5880.375
20,117,29,6,0,7,19,3998.655,5409.945
20,117,28,4,0,7,20,4233.87,5409.945
20,117,29,6,0,7,19,3763.44,5174.73
20,117,29,8,0,7,13,2822.58,3763.44
20,117,28,4,0,7,27,5880.375,7056.45
20,117,38,4,0,7,28,5880.375,7762.095
20,117,39,4,0,5,24,5174.73,6821.235
20,117,28,4,0,7,25,5174.73,6821.235
20,117,38,4,0,7,25,5409.945,6821.235
20,117,39,4,0,7,26,5409.945,7056.45
20,117,28,4,0,7,23,4939.515,6350.805
20,117,38,4,0,7,23,4939.515,6350.805
20,117,28,4,0,7,22,4704.3,5645.16
20,117,38,4,0,7,21,4469.085,5880.375
20,117,28,8,0,7,14,3057.795,3998.655
20,117,28,8,0,7,14,3057.795,3763.44
20,117,29,6,0,7,20,3998.655,5880.375
20,117,29,6,0,7,18,3763.44,5174.73
20,117,28,4,0,7,21,4469.085,5409.945
20,117,28,4,0,7,18,3998.655,4704.3
20,117,28,6,0,7,16,3528.225,4469.085
20,117,38,4,0,7,22,4704.3,5880.375
20,117,38,6,0,7,19,3998.655,5174.73
20,117,28,4,0,7,18,3763.44,4469.085
20,117,28,6,0,7,16,3293.01,4233.87
20,117,38,4,0,7,17,3763.44,4704.3
20,117,38,6,0,7,16,3528.225,4233.87
20,117,28,6,0,7,16,3528.225,4233.87
20,117,28,8,0,7,14,3057.795,3763.44
20,117,38,6,0,7,16,3528.225,4233.87
20,117,28,6,0,7,15,3293.01,3998.655
20,117,28,8,0,7,14,3057.795,3763.44
20,117,38,6,0,7,16,3528.225,4233.87
20,122,28,4,0,7,24,4939.515,6586.02
20,122,38,4,0,7,24,4939.515,6586.02
20,122,21,4,1,5,22,4469.085,6350.805
20,122,38,4,1,5,24,4939.515,6586.02
20,122,39,6,0,5,22,4469.085,6350.805
20,122,21,4,1,5,22,4469.085,6350.805
20,122,28,4,0,7,24,4939.515,6586.02
20,122,38,4,1,5,24,4939.515,6586.02
20,122,38,4,0,7,24,4939.515,6586.02
20,122,39,4,1,5,22,4469.085,6350.805
20,122,39,6,0,5,22,4469.085,6350.805
20,122,21,4,1,5,22,4469.085,6350.805
20,122,28,4,0,7,23,4704.3,6350.805
20,122,38,4,1,5,24,4939.515,6586.02
20,122,38,4,0,7,24,4939.515,6586.02
20,122,28,4,1,5,23,4704.3,6350.805
20,122,28,4,0,7,24,4939.515,6586.02
20,122,38,4,1,5,24,4939.515,6586.02
20,122,38,4,0,7,24,4939.515,6586.02
20,122,39,4,1,5,23,4704.3,6586.02
20,122,22,4,1,5,22,4469.085,6115.59
20,122,22,4,0,7,22,4469.085,6586.02
20,122,38,4,1,5,24,4939.515,6586.02
20,122,38,4,0,7,24,4939.515,6586.02
20,122,21,4,1,5,22,4469.085,6586.02
20,122,21,6,0,5,20,3998.655,5880.375
20,122,21,4,1,0,27,5409.945,7997.31
20,122,38,4,1,5,23,4469.085,6586.02
20,122,38,6,0,5,20,3998.655,6115.59
20,122,21,4,1,5,21,4233.87,6115.59
20,122,21,6,0,5,19,3998.655,5645.16
20,122,21,8,0,5,18,3763.44,5409.945
20,122,38,4,1,5,22,4469.085,6586.02
20,122,39,8,0,5,18,3528.225,5174.73
20,122,21,4,1,5,22,4469.085,6586.02
20,122,21,6,0,5,20,3998.655,5880.375
20,122,21,4,1,0,27,5409.945,7997.31
20,122,38,4,1,5,23,4469.085,6586.02
20,122,38,6,0,5,20,3998.655,6115.59
20,122,21,4,1,5,21,4233.87,6115.59
20,122,21,6,0,5,19,3998.655,5645.16
20,122,21,8,0,5,18,3763.44,5409.945
20,122,38,4,1,5,22,4469.085,6586.02
20,122,39,8,0,5,18,3528.225,5174.73
20,122,21,12,0,5,13,2587.365,3998.655
20,122,22,8,0,5,16,3293.01,4939.515
20,122,39,6,0,5,19,3998.655,5645.16
20,122,22,6,0,5,15,3057.795,4469.085
20,122,22,8,0,5,14,2822.58,3998.655
20,122,22,10,1,0,18,3528.225,5174.73
20,123,29,5,1,5,19,3763.44,5409.945
20,123,29,5,1,5,19,3763.44,5880.375
20,123,38,5,1,5,20,3998.655,5645.16
20,123,21,5,0,5,22,4469.085,6586.02
20,123,21,5,1,5,23,4469.085,6586.02
20,123,29,4,1,5,22,4469.085,6350.805
20,123,29,5,1,5,20,4233.87,5880.375
20,123,21,5,1,5,21,4233.87,6115.59
20,123,29,5,0,5,22,4469.085,6586.02
20,123,29,5,1,5,22,4469.085,6350.805
20,123,38,5,1,5,21,4233.87,5880.375
20,123,38,5,0,5,22,4469.085,6350.805
20,123,21,5,1,5,19,3763.44,5409.945
20,123,39,5,1,5,19,3763.44,5409.945
20,123,29,5,1,5,20,4233.87,5880.375
20,123,20,6,1,5,19,3998.655,5645.16
20,123,28,6,0,5,20,4233.87,5880.375
20,123,29,5,1,5,21,4233.87,6115.59
20,123,29,4,1,5,22,4469.085,6350.805
20,123,29,5,1,5,20,4233.87,5880.375
20,123,21,5,1,5,19,3763.44,5409.945
20,123,29,5,0,5,22,4469.085,6586.02
20,123,29,5,1,5,21,4233.87,6115.59
20,123,38,5,1,5,20,3998.655,5645.16
20,123,38,5,0,5,22,4469.085,6350.805
20,123,21,5,1,5,19,3763.44,5409.945
20,123,39,5,1,5,19,3763.44,5409.945
20,123,21,5,1,5,19,3998.655,5409.945
20,123,20,6,1,5,16,3293.01,4469.085
20,123,21,5,1,5,18,3763.44,5174.73
20,123,21,5,1,5,19,3763.44,5174.73
21,2,29,6,0,5,17,3528.225,4939.515
21,2,20,6,0,5,18,3763.44,5174.73
21,2,39,6,0,5,18,3763.44,5174.73
21,2,21,6,0,5,19,3763.44,5645.16
21,2,21,4,0,7,25,5174.73,7291.665
21,2,38,4,0,7,26,5645.16,7291.665
21,2,39,4,0,5,23,4704.3,6586.02
21,2,21,6,0,5,21,4233.87,6115.59
21,2,39,6,0,5,21,4233.87,6115.59
21,2,21,4,0,5,23,4704.3,6586.02
21,2,39,4,0,5,22,4469.085,6350.805
21,5,22,12,0,5,13,2587.365,4233.87
21,5,39,12,0,5,12,2352.15,3763.44
21,5,22,12,0,5,13,2587.365,3998.655
21,5,39,12,0,5,12,2352.15,3763.44
21,5,22,12,0,5,12,2352.15,3763.44
21,6,26,4,1,5,23,4704.3,6350.805
21,6,26,6,0,5,22,4469.085,6115.59
21,6,26,4,1,5,24,4939.515,7056.45
21,6,38,4,1,5,23,4704.3,6821.235
21,6,39,4,1,5,24,4704.3,7291.665
21,6,21,4,1,5,21,4233.87,6115.59
21,6,21,6,0,5,19,3763.44,5645.16
21,6,22,4,1,5,22,4469.085,6350.805
21,6,22,6,0,5,19,3998.655,5645.16
21,6,39,4,1,5,22,4469.085,6586.02
21,6,39,6,0,5,19,3763.44,5645.16
21,6,39,4,1,5,23,4704.3,6586.02
21,6,26,4,1,5,23,4704.3,6586.02
21,6,26,6,0,5,21,4233.87,6115.59
21,6,21,6,0,5,19,3763.44,5645.16
21,6,21,4,1,5,21,4233.87,6115.59
21,6,21,6,0,5,19,3763.44,5645.16
21,6,22,4,1,5,22,4469.085,6350.805
21,6,22,6,0,5,19,3998.655,5645.16
21,6,39,4,1,5,22,4469.085,6350.805
21,6,39,6,0,5,19,3763.44,5645.16
21,6,39,4,1,5,23,4704.3,6586.02
21,6,22,6,0,5,19,3998.655,5645.16
21,6,22,8,0,5,18,3763.44,5174.73
21,6,22,8,0,5,18,3763.44,5174.73
21,6,22,12,0,5,15,3057.795,4469.085
21,6,21,6,1,5,17,3528.225,4704.3
21,6,21,8,0,5,16,3293.01,4469.085
21,6,39,6,1,5,17,3293.01,4939.515
21,6,22,8,0,5,16,3293.01,4939.515
21,6,39,8,0,5,16,3057.795,4704.3
21,6,22,8,0,5,16,3293.01,4939.515
21,6,39,8,0,5,16,3057.795,4704.3
21,6,22,8,0,5,16,3293.01,4704.3
21,6,39,8,0,5,16,3057.795,4704.3
21,6,22,4,1,5,21,4233.87,6350.805
21,6,22,6,0,5,20,3998.655,5645.16
21,6,39,4,1,5,21,4233.87,6115.59
21,6,22,4,1,5,21,4233.87,6115.59
21,6,22,6,0,5,19,3998.655,5409.945
21,6,39,4,1,5,21,4233.87,6115.59
21,11,28,8,1,5,11,2116.935,3057.795
21,11,28,8,1,5,11,2116.935,3057.795
21,11,22,12,1,5,12,2352.15,3763.44
21,9,21,6,0,5,20,3998.655,5880.375
21,9,38,6,0,5,21,4233.87,6350.805
21,9,21,6,0,5,19,3763.44,5645.16
21,9,38,6,0,5,20,3998.655,5880.375
21,9,21,6,0,5,20,3998.655,5880.375
21,9,22,6,0,5,22,4469.085,6586.02
21,9,38,6,0,5,21,4233.87,6350.805
21,9,21,6,0,5,20,3998.655,5880.375
21,9,38,6,0,5,21,4233.87,6350.805
21,9,21,6,0,5,20,3998.655,5645.16
21,9,38,6,0,5,20,3998.655,5880.375
21,9,21,6,0,5,20,3998.655,5645.16
21,9,38,6,0,5,20,3998.655,5645.16
21,9,21,6,0,5,20,3998.655,5880.375
21,9,22,6,0,5,21,4233.87,6350.805
21,9,39,6,0,5,21,4233.87,6350.805
21,9,21,6,0,5,19,3763.44,5409.945
21,9,22,6,0,5,20,3998.655,5880.375
21,9,39,6,0,5,20,3998.655,6115.59
21,9,21,6,0,5,20,3998.655,5880.375
21,9,22,6,0,5,21,4233.87,6350.805
21,9,39,6,0,5,21,4233.87,6350.805
21,9,21,6,0,5,19,3763.44,5409.945
21,9,39,6,0,5,21,4233.87,6350.805
21,9,22,6,0,5,20,3998.655,6115.59
21,9,39,6,0,5,20,3998.655,6115.59
21,9,22,6,0,5,21,4233.87,6350.805
21,9,22,6,0,5,20,3998.655,6115.59
21,9,39,6,0,5,21,4233.87,6350.805
21,9,22,8,0,5,19,3763.44,5645.16
21,9,22,8,0,5,17,3528.225,5174.73
21,9,39,8,0,5,18,3528.225,5409.945
21,9,22,8,0,5,19,3763.44,5645.16
21,9,22,8,0,5,17,3528.225,5174.73
21,9,39,8,0,5,18,3528.225,5409.945
21,9,22,8,0,5,19,3763.44,5645.16
21,9,22,8,0,5,16,3057.795,4939.515
21,9,39,8,0,5,16,3057.795,4939.515
21,9,22,8,0,5,19,3763.44,5645.16
21,9,22,8,0,5,19,3763.44,5645.16
21,9,22,12,0,5,16,3057.795,4939.515
21,9,22,12,0,5,16,3057.795,4939.515
21,9,22,6,0,5,17,3528.225,4939.515
21,9,39,6,0,5,17,3528.225,5174.73
21,9,22,6,0,5,16,3293.01,4704.3
21,9,39,6,0,5,17,3293.01,4939.515
21,9,21,6,0,5,17,3528.225,5174.73
21,9,21,6,0,5,17,3293.01,4939.515
21,9,39,6,0,5,18,3528.225,5174.73
21,9,39,6,0,5,18,3528.225,5409.945
21,9,21,6,0,5,16,3293.01,4469.085
21,9,22,8,0,5,16,3293.01,4704.3
21,9,39,6,0,5,16,3057.795,4704.3
21,9,22,8,0,5,16,3293.01,4704.3
21,9,21,6,0,5,21,4233.87,6115.59
21,9,21,6,0,5,20,3998.655,5880.375
21,9,22,6,0,5,21,4233.87,6350.805
21,9,38,6,0,5,21,4233.87,6115.59
21,9,39,6,0,5,21,4233.87,6350.805
21,16,28,6,0,7,21,4233.87,6350.805
21,16,28,6,0,7,20,3998.655,5880.375
21,16,28,6,0,7,21,4233.87,6350.805
21,16,28,6,0,7,21,4233.87,6350.805
21,16,28,6,0,5,20,3998.655,6115.59
21,16,28,6,0,7,21,4233.87,6350.805
21,16,28,6,0,7,16,3293.01,4704.3
21,16,28,8,0,7,16,3293.01,4469.085
21,16,28,6,0,7,16,3293.01,4469.085
21,16,28,8,0,7,15,3293.01,3998.655
21,16,28,6,0,7,18,3763.44,5174.73
21,16,28,6,0,7,18,3763.44,5409.945
21,16,28,6,0,7,19,3998.655,5645.16
21,16,28,6,0,7,19,3763.44,5645.16
21,16,28,6,0,7,17,3528.225,4939.515
21,16,28,6,0,7,18,3763.44,5409.945
21,19,28,8,0,7,15,3057.795,4233.87
21,19,29,6,0,7,19,3763.44,5880.375
21,19,29,6,0,7,19,3763.44,5645.16
21,19,39,6,0,7,19,3763.44,5880.375
21,19,39,6,0,7,18,3528.225,5645.16
21,19,39,8,0,5,16,3057.795,4939.515
21,19,28,8,0,7,18,3528.225,5174.73
21,19,28,8,0,7,19,3763.44,5645.16
21,19,28,8,0,7,15,3293.01,4469.085
21,19,28,8,0,5,14,3057.795,3998.655
21,19,28,8,0,5,13,2822.58,3763.44
21,19,28,8,0,5,13,2822.58,3763.44
21,19,28,8,0,5,13,2822.58,3763.44
21,19,28,8,0,7,15,3057.795,4233.87
21,19,28,8,0,7,16,3057.795,4704.3
21,19,21,6,0,7,17,3528.225,5174.73
21,19,21,8,0,5,16,3293.01,4469.085
21,19,21,6,0,7,17,3293.01,4939.515
21,19,21,8,0,5,15,3293.01,4469.085
21,19,21,6,0,7,18,3763.44,5409.945
21,19,21,8,0,5,18,3528.225,5409.945
21,19,21,8,0,5,17,3293.01,4939.515
21,19,21,8,0,5,18,3528.225,5409.945
21,20,28,6,0,7,17,3528.225,4704.3
21,20,28,6,0,7,16,3293.01,4469.085
21,20,28,6,0,7,16,3293.01,4704.3
21,20,28,6,0,7,15,3293.01,4233.87
21,20,28,6,0,7,14,2822.58,3763.44
21,20,28,6,0,7,14,2822.58,3763.44
21,20,28,8,0,7,15,3057.795,4233.87
21,20,28,8,0,7,14,3057.795,3998.655
21,20,28,4,0,7,26,5409.945,7291.665
21,20,38,4,0,7,27,5409.945,7526.88
21,20,28,4,0,7,26,5409.945,7291.665
21,20,38,4,0,7,27,5409.945,7526.88
21,20,28,6,0,7,17,3528.225,4704.3
21,20,38,6,0,7,16,3293.01,4704.3
21,20,28,6,0,7,15,3293.01,4233.87
21,20,38,6,0,7,15,3057.795,3998.655
21,20,28,4,0,7,25,4939.515,7291.665
21,20,38,4,0,7,26,5409.945,7762.095
21,20,28,4,0,7,25,5174.73,7291.665
21,20,28,4,0,7,24,4939.515,6821.235
21,20,38,4,0,5,23,4704.3,6350.805
21,20,38,4,0,7,25,5174.73,7291.665
21,20,28,4,0,7,18,3763.44,5409.945
21,20,28,5,0,7,18,3763.44,5174.73
21,20,38,4,0,7,21,4233.87,5645.16
21,20,38,5,0,7,19,3998.655,5409.945
21,20,28,4,0,7,17,3528.225,4939.515
21,20,28,5,0,7,18,3763.44,4939.515
21,20,38,4,0,7,19,3998.655,5174.73
21,20,38,5,0,7,19,3998.655,5174.73
21,20,28,4,0,7,18,3763.44,5409.945
21,20,28,5,0,7,18,3763.44,5174.73
21,20,38,4,0,7,21,4233.87,5645.16
21,20,28,4,0,7,17,3528.225,4939.515
21,20,28,5,0,7,18,3763.44,4939.515
21,20,38,4,0,7,19,3998.655,5174.73
21,20,28,8,0,5,19,3763.44,5645.16
21,20,39,8,0,5,19,3763.44,6115.59
21,20,28,6,0,7,21,4233.87,5880.375
21,20,29,6,0,7,19,3998.655,5409.945
21,20,29,6,0,7,19,3998.655,5409.945
21,20,28,8,0,7,14,3057.795,3998.655
21,20,28,6,0,7,15,3057.795,4233.87
21,20,28,8,0,7,14,3057.795,3998.655
21,20,28,6,0,7,22,4469.085,6821.235
21,20,28,6,0,5,20,3998.655,6115.59
21,20,28,6,0,7,21,4233.87,6350.805
21,20,28,6,0,7,21,3998.655,6350.805
21,20,28,4,0,7,25,4939.515,7526.88
21,20,28,6,0,7,23,4704.3,6821.235
21,20,28,6,0,7,23,4704.3,6586.02
21,20,28,6,0,7,22,4469.085,6821.235
21,20,28,6,0,5,20,3998.655,6115.59
21,20,28,6,0,7,21,4233.87,6586.02
21,20,28,4,0,7,22,4704.3,6586.02
21,20,38,4,0,7,22,4704.3,6350.805
21,20,28,4,0,7,22,4704.3,6586.02
21,20,38,4,0,7,22,4704.3,6350.805
21,20,28,4,0,7,21,4233.87,6115.59
21,20,38,4,0,7,21,4233.87,6350.805
21,20,28,8,0,7,17,3763.44,4469.085
21,20,28,8,0,7,16,3528.225,4233.87
21,20,28,6,0,7,16,3293.01,4469.085
21,20,28,8,0,7,17,3528.225,4469.085
21,20,28,8,0,7,16,3293.01,4469.085
21,20,28,8,0,5,15,3057.795,4233.87
21,20,38,6,0,7,16,3293.01,4704.3
21,20,38,8,0,7,16,3293.01,4469.085
21,20,28,6,0,7,14,3057.795,3998.655
21,20,28,8,0,7,15,3293.01,4233.87
21,20,28,8,0,7,15,3057.795,3998.655
21,20,38,6,0,7,15,3057.795,4233.87
21,20,38,8,0,7,15,3293.01,4233.87
21,20,28,8,0,7,13,2822.58,3528.225
21,20,28,8,0,7,11,2352.15,2822.58
21,20,28,8,0,4,9,1881.72,2587.365
21,20,28,8,0,4,9,1881.72,2587.365
21,20,28,8,0,5,15,3293.01,4233.87
21,20,39,8,0,5,14,2822.58,4469.085
21,20,28,8,0,7,15,3293.01,4233.87
21,20,28,8,0,7,15,3057.795,4233.87
21,20,28,8,0,7,14,3057.795,3998.655
21,20,28,8,0,7,14,3057.795,3998.655
21,20,28,8,0,7,16,3293.01,4469.085
21,20,28,8,0,7,15,3293.01,4469.085
21,20,28,8,0,7,15,3293.01,4233.87
21,20,28,8,0,7,16,3293.01,4469.085
21,20,28,8,0,7,15,3057.795,4233.87
21,20,28,8,0,7,14,3057.795,3998.655
21,20,28,8,0,7,15,3057.795,4233.87
21,20,28,8,0,7,14,3057.795,3998.655
21,20,28,6,0,7,16,3293.01,4704.3
21,20,28,6,0,7,16,3293.01,4469.085
21,20,28,6,0,7,15,3057.795,4233.87
21,20,28,8,0,7,15,3057.795,4469.085
21,20,28,6,0,7,14,2822.58,3998.655
21,20,28,8,0,7,15,3057.795,4233.87
21,20,28,6,0,7,17,3528.225,4939.515
21,20,28,6,0,7,18,3763.44,5409.945
21,20,28,8,0,7,14,3057.795,3998.655
21,20,28,6,0,7,14,3057.795,3998.655
21,20,28,8,0,7,14,3057.795,3998.655
21,20,28,6,0,7,16,3293.01,4469.085
21,20,28,8,0,7,15,3293.01,4469.085
21,20,28,8,0,7,14,3057.795,3998.655
21,20,28,6,0,7,19,3998.655,5645.16
21,21,29,6,0,7,18,3528.225,5174.73
21,21,29,8,0,7,18,3528.225,5174.73
21,21,28,6,0,7,21,4233.87,6115.59
21,21,28,6,0,7,20,3998.655,5880.375
21,21,29,8,0,7,18,3528.225,5409.945
21,21,29,8,0,5,15,3057.795,4233.87
21,21,29,6,0,5,21,4469.085,5880.375
21,21,29,6,0,5,18,3528.225,5174.73
21,21,39,6,0,5,18,3528.225,5409.945
21,21,29,6,0,5,21,4469.085,5880.375
21,21,29,6,0,5,18,3528.225,5174.73
21,21,39,6,0,5,18,3528.225,5409.945
21,21,28,6,0,7,17,3528.225,4939.515
21,21,28,6,0,7,18,3763.44,5409.945
21,21,28,6,0,7,17,3528.225,4704.3
21,21,28,4,1,5,19,3998.655,5645.16
21,21,28,4,0,7,21,4469.085,5645.16
21,21,38,4,1,5,21,4469.085,5880.375
21,21,38,4,0,7,22,4469.085,6115.59
21,21,28,4,1,5,19,3998.655,5645.16
21,21,28,4,0,7,21,4469.085,5645.16
21,21,38,4,1,5,21,4469.085,5880.375
21,21,38,4,0,7,22,4469.085,6115.59
21,21,20,6,0,5,21,4233.87,5880.375
21,21,28,4,0,7,21,4469.085,6115.59
21,21,28,6,0,5,21,4233.87,5880.375
21,21,38,4,0,7,24,4939.515,6821.235
21,21,38,6,0,5,21,4233.87,6350.805
21,21,28,4,0,7,22,4704.3,6350.805
21,21,28,6,0,7,21,4469.085,5880.375
21,21,28,4,0,7,22,4704.3,6350.805
21,21,28,6,0,7,21,4469.085,5880.375
21,21,28,6,0,7,19,3998.655,5645.16
21,21,28,6,0,7,18,3763.44,5409.945
21,21,28,6,0,7,19,3763.44,5409.945
21,27,28,4,0,7,20,3998.655,5645.16
21,27,28,6,0,7,20,3998.655,5645.16
21,27,28,6,0,7,18,3763.44,5409.945
21,27,28,6,0,7,19,3763.44,5409.945
21,27,28,6,0,7,17,3528.225,4704.3
21,27,29,8,0,7,15,3293.01,4233.87
21,27,39,6,0,7,16,3293.01,4704.3
21,27,39,8,0,7,15,3057.795,4469.085
21,27,28,6,0,7,15,3293.01,4233.87
21,27,29,8,0,7,15,3293.01,4469.085
21,27,39,6,0,7,16,3528.225,4469.085
21,27,39,8,0,7,15,3057.795,4233.87
21,27,28,6,0,7,16,3293.01,4469.085
21,27,29,8,0,7,14,3057.795,3998.655
21,27,29,8,0,7,14,2822.58,3998.655
21,27,29,8,0,7,14,2822.58,3998.655
21,27,29,8,0,7,14,2822.58,3998.655
21,27,28,6,0,7,21,4233.87,6115.59
21,27,28,6,0,7,20,3998.655,5880.375
21,27,29,8,0,7,18,3528.225,5409.945
21,27,29,6,0,7,18,3528.225,5174.73
21,27,29,8,0,7,18,3528.225,5174.73
21,27,28,4,0,7,25,5174.73,6821.235
21,27,38,4,0,7,28,5880.375,7526.88
21,27,38,4,1,5,22,4469.085,6586.02
21,27,28,6,0,7,16,3293.01,4469.085
21,27,28,10,0,5,9,1881.72,2587.365
21,27,29,8,0,7,14,3057.795,3998.655
21,27,29,8,0,7,14,2822.58,3998.655
21,27,29,8,0,7,12,2587.365,3293.01
21,27,39,6,0,7,16,3293.01,4704.3
21,27,39,10,0,5,10,2116.935,3293.01
21,27,39,8,0,7,14,3057.795,3998.655
21,27,29,8,0,7,14,2822.58,3998.655
21,27,29,8,0,7,13,2822.58,3763.44
21,27,29,8,0,7,12,2587.365,3293.01
21,27,39,8,0,7,14,2822.58,3763.44
21,27,20,6,0,5,21,4233.87,5880.375
21,27,28,4,0,7,21,4469.085,6115.59
21,27,28,6,0,5,21,4233.87,5880.375
21,27,38,4,0,7,24,4939.515,6821.235
21,27,38,6,0,5,21,4233.87,6350.805
21,27,28,4,0,7,22,4704.3,6350.805
21,27,28,6,0,7,21,4469.085,5880.375
21,27,39,10,0,5,13,2587.365,4469.085
21,34,22,8,0,5,11,2352.15,3528.225
21,34,39,8,0,5,11,2352.15,3528.225
21,34,22,12,0,5,11,2116.935,3763.44
